query_id,query_size,query_num_token,num_result,duration,preproc_duration,num_set_read,num_list_read,num_byte_read,max_set_size_read,max_list_size_read,max_counter_size,max_ignore_size,actions,results,benefit_cost,lsh_duration,lsh_precision
1504274,13,13,10,266,1,0,13,0,0,53585,0,1,,s2408125o13s2678834o13s1016347o13s2175546o13s2459246o13s1095013o13s2091582o13s1999269o13s973535o13s821633o13,,0,0
1544142,8,7,10,157,0,0,4,0,0,96162,0,1,,s391221o6s1544149o2s899162o1s1585271o1s2509067o1s2571727o1s1419798o1s1147847o1s929597o1s690973o1,,0,0
911012,21,21,10,121,1,0,21,0,0,53585,0,1,,s911011o20s911010o19s1553791o18s911009o18s2433644o17s1556009o17s1472317o17s2570883o17s1554701o17s1552811o17,,0,0
911405,19,18,10,155,1,0,3,0,0,96162,0,1,,s244988o17s1944180o1s2106270o1s1610319o1s1653680o1s2098888o1s2332205o1s2127536o1s904161o1s951381o1,,0,0
756831,6,5,10,125,0,0,5,0,0,96162,0,1,,s411434o2s1084820o2s662712o2s411435o2s623177o2s2392497o1s2381894o1s1754162o1s2377678o1s2540478o1,,0,0
949808,11,11,10,181,1,0,11,0,0,96162,0,1,,s1950128o11s1954032o11s1950560o11s949807o11s1954031o11s1954522o11s1946772o11s1950187o11s2127935o10s1955784o10,,0,0
1542015,7,7,10,105,1,0,7,0,0,53585,0,1,,s1544125o7s1543683o7s1541961o7s1542877o7s1544396o7s1541943o7s1544141o7s1543664o7s1543677o7s1542407o7,,0,0
1531113,7,7,10,122,0,0,7,0,0,53585,0,1,,s1276882o7s1134319o7s2570334o7s1287067o7s1954438o7s2429822o7s1445634o7s908743o7s1261270o7s758388o7,,0,0
764142,9,9,10,134,0,0,9,0,0,96162,0,1,,s2447948o4s2318339o3s2317782o3s2334893o3s2337262o3s2332566o3s2332545o3s1040273o3s2334905o3s1319673o3,,0,0
999566,5,5,10,296,1,0,5,0,0,96162,0,1,,s2018692o4s894473o4s2018586o4s676131o4s894209o4s848799o4s2018722o4s973331o3s1445402o3s2089573o3,,0,0
777276,9,9,10,134,1,0,9,0,0,53585,0,1,,s2553731o9s1134581o9s1276882o9s2350753o9s2372497o9s2354935o9s1133509o9s1133146o9s1134319o9s1276880o9,,0,0
1543672,10,10,10,116,0,0,10,0,0,53585,0,1,,s1544136o10s1543664o9s1544129o9s1544148o9s1543659o9s1543651o9s1543677o9s1543298o8s1544125o8s1544130o8,,0,0
572779,17,17,10,155,0,0,17,0,0,53585,0,1,,s740765o11s2205910o11s1599769o10s572868o10s2693239o9s1074764o9s1483002o9s1672460o9s1489789o9s674371o9,,0,0
1417919,12,12,10,232,1,0,12,0,0,53585,0,1,,s2161016o12s2291864o12s1447094o12s1785463o12s2570334o12s1444470o12s1438837o12s1128086o12s2210118o12s1438743o12,,0,0
949639,11,11,10,269,1,0,11,0,0,53585,0,1,,s695717o11s2007913o11s1019638o11s1372463o11s1507378o11s2412923o11s1292317o11s2024960o11s857241o11s41888o11,,0,0
1408747,8,6,10,211,1,0,6,0,0,96162,0,1,,s1408745o3s13702o3s416031o3s2317584o2s783730o2s1671717o2s1361596o2s1205027o2s910175o2s1254883o2,,0,0
1541237,5,5,10,85,0,0,5,0,0,53585,0,1,,s1543677o5s2119064o5s1541554o5s652875o5s897360o5s1543272o5s1543651o5s1541055o5s2645514o5s1541956o5,,0,0
966706,18,18,10,138,1,0,18,0,0,96162,0,1,,s1828781o14s945979o9s1458847o8s876462o8s2416592o8s347617o8s16097o8s1458854o7s1423873o7s1581971o7,,0,0
1307573,9,9,10,97,0,0,9,0,0,53585,0,1,,s1471779o8s2420353o7s2420372o7s2421049o7s2420359o7s2421044o7s1150080o7s2428015o7s2421652o7s2421025o7,,0,0
958297,28,26,10,171,1,2,26,0,9,96162,57,3,,s1700997o16s1954416o12s1869679o11s1070978o10s1502160o10s2132230o10s1012064o9s1915323o9s2004613o9s2006431o8,,0,0
1471776,9,9,10,140,1,0,9,0,0,96162,0,1,,s236784o8s1797216o5s1635838o5s1307570o4s1150077o3s316968o3s394405o3s1002244o3s75622o3s461719o3,,0,0
890196,13,13,10,179,1,0,13,0,0,53585,0,1,,s2100214o10s994318o10s1489906o10s1561127o10s1599769o10s2617057o10s767351o9s2352547o9s2352059o9s1671970o9,,0,0
834981,17,17,10,151,1,0,17,0,0,53585,0,1,,s834980o16s1557790o14s1472317o14s1556256o13s2558493o13s1557948o13s1554697o13s834982o13s910658o12s1553462o12,,0,0
903673,6,6,10,153,1,0,6,0,0,96162,0,1,,s1485396o4s1933142o3s332447o2s1673770o2s1068626o2s2628993o2s1950222o2s1291923o2s1176730o2s1994676o2,,0,0
1483454,5,5,10,169,1,0,5,0,0,96162,0,1,,s954100o3s1137496o2s812026o2s1318738o2s2450940o2s1777860o2s1134005o2s2176136o2s770160o2s2451493o2,,0,0
1474610,15,15,10,164,1,0,15,0,0,53585,0,1,,s2553731o15s2338756o15s2307141o15s1800753o15s758388o15s1800727o15s1561508o15s671663o15s571666o14s2536952o14,,0,0
1173589,11,11,10,134,1,0,11,0,0,96162,0,1,,s1346161o11s1946772o11s1950128o11s1955784o11s2127935o10s2127934o10s1954032o10s1954521o10s1950187o10s456449o10,,0,0
584228,31,31,10,146,1,2,28,0,527,96162,56,3,,s584231o31s587433o20s584753o20s594303o18s585241o17s585594o17s589686o15s584826o15s586373o11s1558482o7,,0,0
1427904,8,8,10,173,0,0,8,0,0,96162,0,1,,s2442963o3s696664o3s730420o3s1638720o3s2634455o3s1835421o3s2213571o3s1303538o3s32367o3s1643592o3,,0,0
726844,21,21,10,202,1,0,21,0,0,96162,0,1,,s949383o20s213217o19s35310o16s35312o16s1046473o16s1198931o15s35308o15s339454o14s413092o11s267062o10,,0,0
872206,22,22,10,205,1,9,22,0,56,96162,5036,11,,s550690o20s949383o20s1046473o18s1198931o18s35308o17s35312o17s35310o16s413092o15s339454o13s675703o11,,0,0
810518,13,13,10,199,1,0,13,0,0,53585,0,1,,s2358054o12s1445354o12s2576104o12s1276880o12s2570334o12s2354935o12s1173033o12s994318o12s2572985o12s1276882o12,,0,0
1451416,11,11,10,109,0,0,11,0,0,53585,0,1,,s1452955o11s1584304o10s1350676o10s2614606o10s2614607o10s2691623o10s609487o10s2095134o10s592389o10s1129607o10,,0,0
1173033,51,3,10,163,1,0,3,0,0,96162,0,1,,s1821753o2s733763o2s803360o2s717896o2s1773658o2s838454o2s1821089o2s1784871o2s1832916o2s1254791o2,,0,0
1525995,9,3,10,160,1,0,3,0,0,96162,0,1,,s777277o2s852954o1s2178626o1s1376159o1s1951012o1s2094599o1s927477o1s2179121o1s583192o1s643821o1,,0,0
1013770,11,11,10,163,1,0,11,0,0,96162,0,1,,s949383o10s1198931o9s35310o9s35308o9s122505o9s35312o9s1046473o9s726844o8s872206o8s339454o8,,0,0
949641,11,11,10,148,1,0,11,0,0,96162,0,1,,s949364o10s428811o10s949640o9s949638o9s428807o9s949643o9s949639o9s949814o8s949816o8s1950128o8,,0,0
911738,6,6,10,99,0,0,6,0,0,53585,0,1,,s911407o5s911736o5s1553791o5s1472317o5s1552718o5s1552713o5s1552820o5s911734o5s911737o5s1554149o5,,0,0
1385868,7,1,10,140,0,0,1,0,0,96162,0,1,,s1099163o1s1579739o1s2211838o1s2307353o1s2419810o1s890507o1s924743o1s948177o1s1311391o1s1028902o1,,0,0
777277,9,3,10,142,1,0,3,0,0,96162,0,1,,s1525995o2s776496o2s621137o1s713040o1s813210o1s879234o1s2541916o1s1395082o1s697912o1s2137229o1,,0,0
1483455,5,5,10,162,1,0,5,0,0,96162,0,1,,s1037671o3s1483456o3s2330006o2s2080512o2s1241093o2s1627682o2s1508142o2s1707786o2s1516181o2s1025472o2,,0,0
577320,21,21,10,120,1,0,20,0,0,96162,0,1,,s581359o21s581762o17s577401o13s581268o13s583680o13s577177o12s584413o12s583738o12s577499o11s580914o11,,0,0
1123466,70,2,10,152,1,0,2,0,0,96162,0,1,,s722019o2s857012o2s2112481o2s690845o2s857014o2s1739584o2s611825o2s1610434o2s1852562o2s640979o2,,0,0
1275294,11,11,10,153,1,0,11,0,0,96162,0,1,,s404145o10s1165567o6s188886o6s1026081o5s998205o4s32800o4s780852o4s71133o4s133995o4s2051374o4,,0,0
909392,33,33,10,148,1,0,4,0,0,96162,0,1,,s284175o32s909424o2s1589159o1s2383801o1s2374829o1s969822o1s1174280o1s1032074o1s2325112o1s1153207o1,,0,0
825529,13,12,10,127,1,0,12,0,0,96162,0,1,,s1189833o4s926538o4s1423597o4s517883o4s1424430o4s685444o4s765618o4s2392617o4s829026o4s545596o4,,0,0
585522,27,26,10,163,1,2,25,0,171,96162,104,3,,s584413o19s583680o18s586008o17s583738o15s581762o14s577652o13s577470o13s577499o11s577495o11s577401o10,,0,0
1173590,11,11,10,174,1,0,11,0,0,96162,0,1,,s1955784o11s2127935o11s1950128o11s1950560o11s1946358o11s1946772o11s1954521o11s456450o10s1954031o10s1346160o10,,0,0
1541633,6,6,10,148,1,0,3,0,0,96162,0,1,,s158085o5s666013o1s1864593o1s1171945o1s1226838o1s1282376o1s1061707o1s2342563o1s1922684o1s1806190o1,,0,0
911734,20,20,10,134,1,0,20,0,0,53585,0,1,,s911733o19s1472317o17s911009o16s911010o16s911403o16s1553785o16s1553791o16s1552709o16s1553783o16s1552807o16,,0,0
572868,23,23,10,139,1,0,21,0,0,96162,0,1,,s2693239o20s572779o14s576253o14s2693264o13s2078794o9s2696663o9s577389o9s577562o8s2696643o8s2696539o8,,0,0
1543677,10,10,10,171,1,0,3,0,0,96162,0,1,,s391111o9s1175581o1s800693o1s2175823o1s2480775o1s2587887o1s2576938o1s1011077o1s947226o1s1103485o1,,0,0
977564,19,10,10,159,1,0,9,0,0,96162,0,1,,s1190121o4s1175506o3s806508o3s2009673o3s2529564o3s2622735o3s1657751o3s2482267o3s1812442o2s1913160o2,,0,0
1086463,10,10,10,276,1,0,10,0,0,96162,0,1,,s788940o6s2186314o4s531222o4s1098554o4s1086461o4s611893o4s511187o4s2389842o4s1555780o4s827370o4,,0,0
797391,11,11,10,201,1,0,11,0,0,53585,0,1,,s2205911o10s2352547o10s994318o10s1649833o9s2280433o9s1261270o9s724084o9s2419464o9s2354935o9s1473875o9,,0,0
1026946,19,19,10,255,1,0,19,0,0,53585,0,1,,s821633o19s1258695o19s1866538o18s58275o18s41927o18s601402o18s2696431o17s188571o17s188570o17s2151435o17,,0,0
923601,10,10,10,185,1,0,10,0,0,53585,0,1,,s1465359o10s1157010o10s1276880o10s2352078o10s994318o10s1672460o10s1208563o10s1893091o9s2352519o9s1949145o9,,0,0
575950,21,21,10,194,1,0,17,0,0,96162,0,1,,s2693126o21s576005o15s2693199o15s2693214o9s576014o9s722054o6s1039187o6s2552948o6s1165751o5s882885o5,,0,0
1522636,8,8,10,127,1,0,8,0,0,53585,0,1,,s752878o7s1544813o6s1086963o6s962323o6s1470665o6s2696013o6s1544445o6s2560235o6s1544444o6s1408745o5,,0,0
1077211,12,12,10,118,1,0,12,0,0,53585,0,1,,s1077137o11s927388o11s927355o10s2187266o9s2177877o9s910208o9s2183340o8s1797555o8s1557790o8s1558311o8,,0,0
871854,9,9,10,120,1,0,9,0,0,53585,0,1,,s1668535o8s1669411o6s903673o6s2084601o6s1385484o5s1669199o5s1844340o4s2434676o4s1055074o4s1668233o4,,0,0
776497,9,3,10,171,1,0,3,0,0,96162,0,1,,s777278o2s809438o2s2375181o1s1185536o1s1534682o1s1992600o1s2404230o1s2143876o1s1119798o1s2348102o1,,0,0
1544149,10,10,10,168,1,0,4,0,0,96162,0,1,,s391226o9s1544142o2s664713o1s1404454o1s2467999o1s582257o1s1667742o1s1258677o1s1585381o1s2372604o1,,0,0
1307580,9,9,10,153,1,0,9,0,0,96162,0,1,,s461731o8s1471786o3s1797212o2s1819024o2s1636128o2s236796o2s1257859o1s1106624o1s812033o1s1082833o1,,0,0
1326368,37,9,10,139,1,0,9,0,0,96162,0,1,,s2595025o3s1082417o3s2595074o3s631061o2s1825261o2s1543881o2s625019o2s1341097o2s2392765o2s1552176o2,,0,0
911407,9,9,10,99,1,0,9,0,0,53585,0,1,,s1552718o9s1552713o8s1552709o8s911406o8s911403o8s1552811o7s1552716o7s1552820o7s911402o7s1552865o6,,0,0
1499079,6,6,10,181,0,0,6,0,0,96162,0,1,,s2298489o2s584928o2s2265172o2s1304745o2s1596756o2s1564965o2s602736o2s1416714o2s1572565o2s584929o2,,0,0
1388214,9,9,10,156,0,0,9,0,0,53585,0,1,,s2210118o9s1525420o9s994318o9s1938568o9s1939036o9s1261270o9s1525421o9s1785463o9s2544238o9s1261271o9,,0,0
949809,11,11,10,151,0,0,11,0,0,96162,0,1,,s1954031o11s1950128o11s949807o11s1174070o11s2127935o11s1950187o10s1954032o10s1955784o10s949817o10s949815o10,,0,0
1385869,7,7,10,179,0,0,7,0,0,53585,0,1,,s2472486o7s599062o7s2046395o7s2429822o7s1012474o7s1874410o7s1309136o7s1647766o7s771610o7s1473875o7,,0,0
949640,11,11,10,269,1,0,11,0,0,53585,0,1,,s2024960o11s2007913o11s1606338o11s1145835o11s652609o11s2007899o11s1866669o11s949263o11s1177767o11s825886o11,,0,0
1499536,25,24,10,169,1,2,23,0,131,53585,778,3,,s1499952o15s1354211o12s1555780o11s937121o10s1443235o10s2541284o9s1499958o9s2130466o8s820487o8s1370276o8,,0,0
1385866,7,3,10,167,1,0,3,0,0,96162,0,1,,s809439o3s2595449o1s850464o1s2483663o1s598864o1s790427o1s1863013o1s1301748o1s1814585o1s1569358o1,,0,0
777275,9,9,10,170,0,0,9,0,0,53585,0,1,,s2354935o9s2372497o9s2553731o9s1276880o8s1114687o8s1132975o8s2350753o8s908743o8s1134319o8s1483002o8,,0,0
1544129,11,11,10,110,1,0,11,0,0,53585,0,1,,s1544136o10s1544148o10s1544125o9s1544425o9s1543677o9s1544396o9s1543683o9s1544153o9s1544409o9s1543672o9,,0,0
1544141,10,10,10,130,1,0,10,0,0,53585,0,1,,s1544148o10s1543677o9s1544129o9s1544136o9s1543289o9s1543277o9s1543664o9s1544125o9s1543272o9s1544396o9,,0,0
777275,9,2,10,180,0,0,2,0,0,96162,0,1,,s776494o2s1766924o1s1796415o1s2243906o1s2318181o1s1253398o1s2128665o1s2403857o1s1536727o1s598207o1,,0,0
1080522,18,18,10,128,1,0,18,0,0,53585,0,1,,s1080521o18s1080547o16s2193466o14s1080527o14s1210956o13s1080529o13s2034801o12s2056215o12s1748365o11s1080532o11,,0,0
750828,8,8,10,198,1,0,7,0,0,96162,0,1,,s1931040o3s1873509o2s1667588o2s867243o2s893519o2s893467o2s700233o2s1144182o2s1865821o2s1032552o2,,0,0
576005,33,33,10,270,1,16,33,0,149,53585,10751,258,,s994318o33s2693199o33s2553731o33s2691244o32s2100214o32s740765o32s2121346o32s2614927o32s1800753o32s1489789o32,,0,0
646025,324,323,10,320,3,82,282,0,1819,96162,427,1333,,s447449o209s658201o95s1955437o76s2620501o64s33848o63s305304o55s747930o42s1822113o41s1808655o38s1960824o26,,0,0
1543272,11,11,10,104,0,0,11,0,0,53585,0,1,,s1543664o10s1544396o10s1544148o10s1543289o10s996621o10s939707o9s794156o9s1544136o9s2696013o9s2645514o9,,0,0
586250,11,10,10,149,0,0,10,0,0,96162,0,1,,s1294813o9s586251o7s2262932o5s709128o5s601386o4s1463135o4s1460017o4s614573o4s885577o4s2055719o4,,0,0
584231,41,39,10,157,1,5,36,0,1101,96162,39,6,,s584228o31s587433o26s594303o25s584753o25s585594o22s585241o21s589686o15s584826o15s586373o14s590715o10,,0,0
817618,20,10,10,99,1,0,8,0,0,53585,0,1,,s2682452o9s800853o7s1366544o4s1142843o4s2370584o3s745052o3s2443324o3s1665332o3s685463o3s1536459o3,,0,0
1307582,9,9,10,114,1,0,9,0,0,53585,0,1,,s2420368o7s2421040o7s2421032o7s2420364o7s2421025o7s2420360o6s2428015o6s2421044o6s2421049o6s2420359o6,,0,0
1173592,11,11,10,181,1,0,11,0,0,96162,0,1,,s1954521o11s2127935o11s1955784o11s1946358o11s1950128o11s2127934o11s1946772o11s1950187o10s1954031o10s1346161o10,,0,0
1086461,76,76,10,354,1,13,76,0,504,53585,1798,1896,,s2645514o60s2405814o55s803994o44s2542549o42s1534656o42s2259286o41s2536318o40s2267172o39s1053121o39s963205o39,,0,0
1198810,5,4,10,166,0,0,4,0,0,96162,0,1,,s1199154o4s1188132o2s2378742o2s1487443o2s967524o2s972746o2s1147420o2s967528o2s708631o2s2459856o2,,0,0
1540808,5,5,10,106,1,0,5,0,0,53585,0,1,,s1540480o5s1541164o5s1541216o5s1540837o5s1541189o5s1540680o5s1541125o5s1541055o5s1541246o5s1541200o5,,0,0
1173593,11,11,10,173,0,0,11,0,0,96162,0,1,,s2127935o11s1954032o11s1954031o11s1955784o11s1950128o11s1946772o11s1946358o11s1950187o11s1954521o11s1346160o10,,0,0
1483453,5,4,10,153,1,0,4,0,0,96162,0,1,,s954100o3s1037671o2s1483454o2s2642635o1s1631736o1s1778688o1s1442412o1s2635377o1s1812551o1s1459766o1,,0,0
590039,33,32,10,148,1,2,25,0,895,96162,50,3,,s586055o26s590032o13s585893o13s588064o12s594303o8s585594o7s586373o7s585241o7s584231o6s586056o6,,0,0
1471782,9,9,10,161,1,0,9,0,0,96162,0,1,,s236792o6s1797204o6s1635245o4s1307576o4s461727o3s716424o2s1002249o2s316976o2s236779o2s1958539o1,,0,0
1037671,5,5,10,89,1,0,5,0,0,53585,0,1,,s2191794o5s2204008o5s998668o5s1055808o5s1532279o4s1422877o4s1296944o4s851960o4s595736o4s1478928o4,,0,0
1173033,51,2,10,177,1,0,2,0,0,96162,0,1,,s838459o2s717896o2s1833055o2s974545o2s733764o2s894546o2s2581037o2s1863143o2s641591o2s1041870o2,,0,0
1307579,9,9,10,130,1,0,9,0,0,53585,0,1,,s2441462o8s2421049o8s2421036o8s2420363o8s2421025o8s2420368o8s2428011o8s2421032o8s2421024o8s2663781o8,,0,0
776498,7,2,10,160,0,0,2,0,0,96162,0,1,,s777279o2s1175309o1s1407610o1s1813462o1s1303356o1s1327697o1s1650847o1s1630670o1s1032289o1s2210368o1,,0,0
1080533,5,5,10,98,0,0,5,0,0,53585,0,1,,s1080523o5s2034801o5s1080522o5s1080547o5s1080528o5s1080549o5s1080527o5s1080521o5s2193466o5s1080534o5,,0,0
883261,12,12,10,165,1,0,12,0,0,53585,0,1,,s1599769o11s2654370o10s781060o10s2168012o10s839286o10s994318o10s2205910o9s866261o9s2280433o9s1452283o9,,0,0
582653,41,39,10,156,1,4,31,0,832,96162,33,5,,s2695965o35s582750o23s2695943o22s581652o22s2696422o20s580691o19s2696432o16s583905o10s577562o7s1220473o6,,0,0
1157010,10,10,10,176,1,0,10,0,0,53585,0,1,,s2352078o10s923601o10s994318o10s1672460o10s1465359o10s1276880o10s1208563o10s1441975o9s2564056o9s1243202o9,,0,0
1543256,7,7,10,175,0,0,3,0,0,96162,0,1,,s390975o6s1255734o1s2251001o1s1872741o1s2016015o1s2017547o1s1578458o1s2560434o1s2445790o1s712183o1,,0,0
872670,22,22,10,84,1,0,7,0,0,53585,0,1,,s872206o22s786712o21s726844o18s1049324o15s2694560o13s852855o13s587353o2s1593366o2s869618o2s622928o2,,0,0
770160,15,14,10,161,0,0,14,0,0,96162,0,1,,s1826243o7s144383o6s448819o5s1321085o5s887715o5s167635o5s905151o5s234749o4s1512141o4s1293764o4,,0,0
584753,30,30,10,205,1,10,30,0,141,53585,15449,11,,s587433o30s2205910o30s618318o29s1561879o29s740765o29s2553731o29s1599769o28s592023o28s1074764o28s2617057o28,,0,0
949813,11,11,10,158,0,0,11,0,0,96162,0,1,,s1954032o11s1954521o11s1950187o11s949807o11s1346160o10s1174070o10s1950560o10s2127935o10s429018o10s429011o10,,0,0
1200927,13,13,10,76,1,0,13,0,0,53585,0,1,,s2657679o12s2453370o9s2599951o9s2325436o8s1951725o8s742015o8s1443235o8s1968068o8s2541284o8s2426572o8,,0,0
635309,26,26,10,57,1,13,26,0,188,53585,527,14,,s902520o24s902521o24s2230855o23s1546491o22s1002443o21s979480o21s1910642o20s1733865o20s650181o20s767656o20,,0,0
1534132,11,11,10,127,0,0,3,0,0,96162,0,1,,s284379o10s1265780o1s2086360o1s2413390o1s1546760o1s1551622o1s1430391o1s1869873o1s1081829o1s2072360o1,,0,0
1049324,22,19,10,82,1,0,6,0,0,53585,0,1,,s852855o17s2694560o15s872206o15s786712o15s872670o15s726844o13s1828672o1s1584678o1s2430055o1s951155o1,,0,0
1544141,10,9,10,164,0,0,3,0,0,96162,0,1,,s391220o8s1513569o1s1043265o1s2265173o1s2282516o1s2569202o1s1829294o1s1174015o1s706443o1s1537624o1,,0,0
588065,13,13,10,217,1,0,13,0,0,53585,0,1,,s2455969o13s625921o13s1422228o13s717413o13s1595222o13s1997170o13s1365120o13s592023o13s2691243o13s582750o13,,0,0
701356,12,12,10,168,1,0,6,0,0,96162,0,1,,s1465370o12s1532879o3s456990o2s500681o2s1485403o2s1534818o2s1141479o1s814967o1s997879o1s1864289o1,,0,0
949809,11,11,10,160,1,0,11,0,0,53585,0,1,,s2356520o11s630393o11s2635295o11s989661o11s894769o11s949807o11s1189882o11s1626050o11s1530663o11s1676535o11,,0,0
1542877,7,7,10,147,1,0,3,0,0,96162,0,1,,s390916o6s651592o1s1249360o1s1203227o1s1242569o1s1302098o1s806787o1s1472022o1s2632586o1s1706146o1,,0,0
1543651,9,9,10,158,1,0,3,0,0,96162,0,1,,s391093o8s2578073o1s2689979o1s1076154o1s2311324o1s2566149o1s915634o1s2449011o1s1397816o1s637224o1,,0,0
581762,56,50,10,143,1,10,46,0,580,96162,144,11,,s581359o29s577401o27s583738o25s583680o23s584413o21s581268o19s580914o19s577320o17s577470o16s577495o15,,0,0
1543659,9,9,10,152,0,0,3,0,0,96162,0,1,,s391097o8s1162599o1s1800652o1s1614801o1s1741626o1s1754760o1s1385046o1s2204607o1s860033o1s2219722o1,,0,0
1543289,11,11,10,184,1,0,3,0,0,96162,0,1,,s390997o10s1838557o1s648706o1s1963871o1s1991608o1s2193768o1s1894311o1s2282328o1s1789698o1s2149954o1,,0,0
591947,32,32,10,356,1,1,32,0,111,96162,2495,2,,s886297o28s745167o28s2535067o28s1467878o28s2419862o28s1102517o28s895754o28s1213709o28s1750286o28s749564o28,,0,0
617451,13,13,10,161,1,0,13,0,0,96162,0,1,,s1828781o9s876550o9s2052992o9s1614344o9s2395866o9s2565947o8s2395829o8s97672o8s566472o6s1938393o6,,0,0
1060022,8,7,10,71,1,0,5,0,0,53585,0,1,,s2120339o6s1856570o2s1294341o2s2146047o2s2134001o2s678509o2s936104o1s709016o1s1471784o1s633265o1,,0,0
585241,29,29,10,285,1,10,29,0,86,53585,18374,11,,s584231o29s594303o29s2205910o28s2553731o28s1599769o28s1805785o28s740765o28s2331631o28s1762738o28s1074764o27,,0,0
1521636,11,11,10,138,1,0,7,0,0,96162,0,1,,s170096o9s457773o3s1344655o3s1442736o2s885618o2s885617o2s637628o2s1521860o2s1089673o2s1200426o2,,0,0
1471777,9,9,10,167,1,0,9,0,0,96162,0,1,,s236785o8s1635835o5s1797206o4s1307571o3s1150078o3s75623o3s967319o2s236790o2s1599123o2s461720o2,,0,0
592023,39,26,10,212,1,0,21,0,0,96162,0,1,,s591942o20s590296o12s592237o11s480566o5s591947o5s584588o5s2188630o4s957427o4s895766o4s1428350o4,,0,0
593451,32,32,10,187,1,10,32,0,52,53585,2234,11,,s1188348o23s2405814o22s1447553o21s1053121o20s2560185o19s1140167o19s2392685o18s1137132o18s2069695o18s652229o18,,0,0
1525995,9,9,10,201,1,0,9,0,0,53585,0,1,,s2354935o9s1525419o9s908743o9s1525149o9s1525147o9s1261270o9s2557508o9s2553731o9s1525148o9s1525422o9,,0,0
1537268,6,6,10,110,1,0,6,0,0,53585,0,1,,s2204008o6s998668o6s1296944o6s851960o6s2191794o6s1049773o6s1190008o5s788776o5s780329o5s740278o5,,0,0
954100,5,5,10,100,1,0,5,0,0,53585,0,1,,s998668o5s2191794o5s2204008o5s1055808o5s1478928o4s1483454o4s1483453o4s683164o4s595736o4s1296944o4,,0,0
1080532,15,15,10,148,1,0,15,0,0,53585,0,1,,s2193466o15s2034801o13s807904o13s2034800o12s920437o11s1080521o11s831398o11s1161235o11s2056215o11s1210956o11,,0,0
1417919,12,1,10,183,1,0,1,0,0,96162,0,1,,s2555904o1s1231793o1s2136926o1s834914o1s1035458o1s1105911o1s1308721o1s1457548o1s2224166o1s2332531o1,,0,0
949815,11,11,10,263,1,0,11,0,0,53585,0,1,,s1807859o11s949807o11s1145835o11s232313o11s1339094o11s1538153o10s1116011o10s1507378o10s2635295o10s2356520o10,,0,0
744354,6,6,10,103,0,0,6,0,0,53585,0,1,,s479433o6s2007893o6s1847521o6s251853o6s1227986o6s1026031o6s2007913o6s695387o6s1019638o6s744367o6,,0,0
1542778,7,7,10,101,1,0,7,0,0,53585,0,1,,s1189222o7s1542411o7s652875o7s794156o7s1544812o7s1105631o7s1542783o7s2645514o7s1544444o7s1542414o7,,0,0
1123466,68,67,10,522,1,18,67,0,509,53585,1619,7177,,s2617057o60s1599769o60s1173033o58s740765o54s1484809o48s843520o44s2100214o44s1230660o42s2205910o42s927711o40,,0,0
1173588,11,11,10,184,1,0,11,0,0,96162,0,1,,s2127935o11s1954032o11s1955784o11s1946772o11s1950187o11s1954031o11s1950128o11s1346161o10s456448o10s2127934o10,,0,0
576014,33,33,10,178,1,1,28,0,346,96162,181,2,,s2693214o33s2693199o17s576005o17s1039187o10s575950o9s2693126o9s2552948o8s722054o8s2255446o7s362822o7,,0,0
577495,19,19,10,138,1,0,19,0,0,96162,0,1,,s583738o19s583680o17s581762o14s577470o14s584413o13s577401o13s585522o12s586008o10s577499o9s577652o9,,0,0
1452961,16,16,10,185,1,0,16,0,0,53585,0,1,,s1584304o16s609487o15s2095134o13s781089o13s1129679o13s605365o13s2106062o13s1129607o13s1539532o13s1452955o12,,0,0
579922,38,37,10,215,1,1,34,0,145,96162,140,2,,s2696468o27s578320o19s2696511o17s578019o16s583932o13s2695532o13s1750229o11s1209041o11s1713554o11s749746o11,,0,0
777278,9,9,10,148,1,0,9,0,0,53585,0,1,,s2354935o9s1130922o9s2553731o9s2132230o9s2157858o9s1276882o9s2210118o9s1561127o9s2350753o9s2372497o9,,0,0
641636,24,21,10,281,1,0,19,0,0,96162,0,1,,s599327o18s1923600o10s1185859o10s2272124o10s1229398o9s1962288o9s2492803o9s2492804o9s1962289o9s1708385o9,,0,0
1080526,7,6,10,157,1,0,6,0,0,96162,0,1,,s1080525o6s1080527o6s1080523o6s1080549o6s1080524o6s1080531o5s1080528o5s1080534o5s1080529o5s1080532o5,,0,0
1173585,11,11,10,168,1,0,11,0,0,96162,0,1,,s1173587o11s2127935o11s1954521o11s1950187o11s1950128o11s1954031o11s1955784o11s1946772o11s1954032o11s1946358o11,,0,0
1541525,5,5,10,111,1,0,5,0,0,53585,0,1,,s1541971o5s1544129o5s1544125o5s1543659o5s1543651o5s1541961o5s1544142o5s1543263o5s1543260o5s1544136o5,,0,0
1388210,7,7,10,144,0,0,7,0,0,53585,0,1,,s1261270o7s1134319o7s2353188o7s2553731o7s1276880o7s2682585o7s1132975o7s777276o7s2354935o7s2538651o7,,0,0
1388210,7,3,10,144,0,0,3,0,0,96162,0,1,,s1385865o3s809436o2s1286604o1s1499079o1s2414008o1s926598o1s817095o1s1205907o1s1521174o1s2345372o1,,0,0
1540480,5,5,10,89,0,0,5,0,0,53585,0,1,,s1541164o5s1541200o5s1540680o5s1541125o5s1541055o5s1541189o5s1541216o5s1541246o5s1540837o5s1540808o5,,0,0
